location_key,date,country_code,country_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,latitude,longitude,area_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,relative_humidity,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,new_recovered,cumulative_recovered
AR,2021-03-07,AR,Argentina,2737,107,518661,9769,778614,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,25.962963,17.12963,32.944444,0.0,58.773532,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-08,AR,Argentina,7188,121,525849,9890,823142,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,23.401235,17.814815,32.876543,1.49225,65.018267,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-09,AR,Argentina,7402,136,533251,10026,873252,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,23.783951,15.641975,30.759259,0.0,61.329798,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-10,AR,Argentina,7990,124,541241,10150,943649,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,25.345679,16.623457,32.388889,0.0,55.166756,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-11,AR,Argentina,7918,122,549159,10272,1023899,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,23.333333,17.661111,32.638889,3.7338,65.149895,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-12,AR,Argentina,7892,146,557051,10418,1093285,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,21.5,16.203704,28.308642,4.967111,73.432722,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-13,AR,Argentina,5186,114,562237,10532,1113379,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,23.322222,15.555556,29.583333,2.0574,66.516936,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-14,AR,Argentina,3079,108,565316,10640,1117293,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,21.3,16.244444,30.022222,8.4074,79.828128,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-15,AR,Argentina,8125,132,573441,10772,1176173,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,20.833333,16.833333,26.339506,10.272889,84.532808,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-16,AR,Argentina,8521,104,581962,10876,1233861,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,19.927778,15.466667,25.683333,30.1752,78.817076,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-17,AR,Argentina,8217,117,590179,10993,1293769,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,17.061111,13.211111,24.683333,3.894667,76.680426,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-18,AR,Argentina,7941,115,598120,11108,1352968,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,14.648148,10.166667,19.67284,0.508,77.893158,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-19,AR,Argentina,8332,123,606452,11231,1407064,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,17.111111,11.077778,21.116667,0.5334,72.956121,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-20,AR,Argentina,5854,129,612306,11360,1428820,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,18.611111,13.518519,23.728395,3.189111,70.511815,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-21,AR,Argentina,3214,91,615520,11451,1437193,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,18.067901,8.919753,25.018519,0.536222,55.311979,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-22,AR,Argentina,10050,144,625570,11595,1473049,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,19.104938,11.728395,25.716049,0.0,62.278097,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-23,AR,Argentina,10720,139,636290,11734,1518851,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,20.635802,11.777778,27.277778,0.0,62.210414,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-24,AR,Argentina,7130,150,643420,11884,1535285,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,21.679012,13.518519,28.320988,0.0,69.667811,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-25,AR,Argentina,11530,133,654950,12017,1580864,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,20.993827,17.185185,28.382716,12.756444,82.583684,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-26,AR,Argentina,13069,132,668019,12149,1622992,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,16.259259,13.944444,24.141975,13.744222,83.75062,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-27,AR,Argentina,9526,120,677545,12269,1648580,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,15.527778,8.983333,20.638889,11.684,68.979294,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-28,AR,Argentina,5850,137,683395,12406,1657969,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,16.123457,6.691358,23.469136,0.141111,61.032108,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-29,AR,Argentina,14762,160,698157,12566,1712129,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,17.932099,8.160494,25.660494,0.0,63.414668,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-30,AR,Argentina,15980,146,714137,12712,1786262,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,19.709877,10.469136,26.790123,0.0,59.741147,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-03-31,AR,Argentina,17132,160,731269,12872,1865101,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,19.54321,10.407407,26.796296,0.0,61.801963,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-01,AR,Argentina,14294,135,745563,13007,1918764,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,19.027778,11.794444,26.238889,0.0,64.966281,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-02,AR,Argentina,11233,176,756796,13183,1949576,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,19.91358,12.339506,26.074074,0.0,63.680819,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-03,AR,Argentina,13333,180,770129,13363,1983975,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,20.987654,13.037037,27.425926,0.0,62.471651,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-04,AR,Argentina,9129,185,779258,13548,2006377,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,22.080247,14.54321,28.549383,0.0,62.053867,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-05,AR,Argentina,23213,190,802471,13738,2082777,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,22.851852,16.333333,29.654321,0.0,64.908018,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-06,AR,Argentina,25198,211,827669,13949,2171084,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,22.67284,15.006173,29.67284,0.0,67.036169,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-07,AR,Argentina,26227,238,853896,14187,2279305,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,22.361111,15.672222,29.177778,0.0,71.777817,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-08,AR,Argentina,26122,233,880018,14420,2383498,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,22.994444,18.038889,29.066667,11.65225,81.269827,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-09,AR,Argentina,25891,208,905909,14628,2486720,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,19.395062,17.512346,27.283951,32.314444,90.262318,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-10,AR,Argentina,18329,268,924238,14896,2526403,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,16.074074,12.481481,21.037037,10.526889,94.582281,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-11,AR,Argentina,11610,207,935848,15103,2547044,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,15.240741,7.314815,22.314815,5.700889,63.670665,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-12,AR,Argentina,27071,261,962919,15364,2623985,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,16.722222,7.012346,25.049383,0.0,58.243345,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-13,AR,Argentina,27686,300,990605,15664,2705043,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,17.191358,7.777778,25.845679,0.0,62.504604,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-14,AR,Argentina,27397,288,1018002,15952,2780343,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,18.104938,9.561728,26.179012,0.0,66.606088,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-15,AR,Argentina,26242,309,1044244,16261,2847493,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,20.691358,11.580247,28.592593,0.0,65.672103,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-16,AR,Argentina,27656,351,1071900,16612,2902174,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,22.067901,13.376543,29.530864,0.0,65.640189,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-17,AR,Argentina,18289,352,1090189,16964,2923210,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,22.475309,14.703704,29.864198,0.0,68.23255,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-18,AR,Argentina,12552,381,1102741,17345,2932178,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,22.494444,16.277778,28.961111,0.6096,68.706068,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-19,AR,Argentina,29103,409,1131844,17754,2972210,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,22.802469,15.888889,28.981481,0.084667,65.73089,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-20,AR,Argentina,29267,368,1161111,18122,3026414,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,22.783951,16.493827,29.246914,0.0,63.24343,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-21,AR,Argentina,27489,435,1188600,18557,3104166,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,18.703704,14.080247,28.728395,10.809111,74.341425,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-22,AR,Argentina,26062,421,1214662,18978,3183061,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,16.727778,10.988889,23.194444,13.679714,78.024875,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-23,AR,Argentina,25991,460,1240653,19438,3270358,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,17.024691,12.197531,22.154321,13.264444,90.338006,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-24,AR,Argentina,17913,397,1258566,19835,3311683,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,17.322222,12.45,22.694444,5.9944,73.899956,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-25,AR,Argentina,10258,414,1268824,20249,3333544,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,14.777778,6.537037,22.753086,0.0,64.702272,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-26,AR,Argentina,26313,469,1295137,20718,3408103,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,15.838889,7.422222,23.233333,0.0,62.479,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-27,AR,Argentina,24874,467,1320011,21185,3475023,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,17.116667,8.227778,24.5,0.0,61.329,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-28,AR,Argentina,23913,444,1343924,21629,3544512,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,17.638889,8.477778,25.394444,0.0,61.361898,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-29,AR,Argentina,23510,450,1367434,22079,3613388,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,17.45,8.55,25.861111,0.0,59.134997,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-04-30,AR,Argentina,23180,464,1390614,22543,3664739,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,16.705556,7.888889,25.65,0.0,58.52591,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-05-01,AR,Argentina,13507,497,1404121,23040,3674038,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,17.544444,7.994444,25.644444,0.0,57.972308,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
AR,2021-05-02,AR,Argentina,9091,460,1413212,23500,3691501,44938712,19523766,20593330,3599141,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,19.338889,10.266667,27.75,0.0,64.558248,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0,0
